time,lat,lon,hMSL,velN,velE,velD,hAcc,vAcc,sAcc,heading,cAcc,gpsFix,numSV
,(deg),(deg),(m),(m/s),(m/s),(m/s),(m),(m),(m/s),(deg),(deg),,
2022-10-16T14:34:03.20Z,46.3654814,-72.6756779,79.351,0.54,-0.49,0.14,4.048,5.455,1.28,257.36622,41.75481,3,9
2022-10-16T14:34:03.40Z,46.3654815,-72.6756774,79.430,0.01,0.14,0.09,4.057,5.456,0.71,257.36622,41.75635,3,9
2022-10-16T14:34:03.60Z,46.3654812,-72.6756771,79.411,0.12,-0.05,0.06,4.062,5.462,0.86,257.36622,41.75821,3,9
2022-10-16T14:34:03.80Z,46.3654809,-72.6756769,79.422,-0.04,0.01,0.07,4.066,5.465,0.76,257.36622,41.75985,3,9
2022-10-16T14:34:04.00Z,46.3654798,-72.6756767,79.356,-0.23,-0.08,0.03,4.066,5.464,0.89,257.36622,41.76177,3,9
2022-10-16T14:34:04.20Z,46.3654785,-72.6756771,79.169,-0.27,-0.07,-0.10,4.072,5.431,0.93,257.36622,41.76378,3,9
2022-10-16T14:34:04.40Z,46.3654783,-72.6756778,79.066,0.19,-0.33,0.09,4.085,5.396,1.26,257.36622,41.76650,3,9
2022-10-16T14:34:04.60Z,46.3654796,-72.6756784,79.295,0.11,-0.27,-0.04,4.111,5.398,1.43,257.36622,41.76958,3,8
2022-10-16T14:34:04.80Z,46.3654799,-72.6756778,79.365,0.25,-0.09,0.36,4.129,5.401,0.99,257.36622,41.77171,3,9
2022-10-16T14:34:05.00Z,46.3654805,-72.6756768,79.493,0.17,-0.02,0.20,4.141,5.400,0.90,257.36622,41.77365,3,9
2022-10-16T14:34:05.20Z,46.3654796,-72.6756761,79.528,-0.29,-0.12,0.03,4.145,5.397,0.92,257.36622,41.77564,3,9
2022-10-16T14:34:05.40Z,46.3654794,-72.6756752,79.612,-0.05,0.02,0.05,4.147,5.388,0.79,257.36622,41.77734,3,9
2022-10-16T14:34:05.60Z,46.3654788,-72.6756742,79.655,-0.01,0.03,-0.04,4.148,5.381,0.69,257.36622,41.77883,3,9
2022-10-16T14:34:05.80Z,46.3654784,-72.6756728,79.767,-0.09,0.06,-0.02,4.149,5.373,0.83,257.36622,41.78063,3,9
2022-10-16T14:34:06.00Z,46.3654781,-72.6756719,79.870,-0.05,0.01,-0.14,4.149,5.364,0.74,257.36622,41.78223,3,9
2022-10-16T14:34:06.20Z,46.3654778,-72.6756712,79.955,-0.01,-0.06,-0.20,4.146,5.346,0.69,257.36622,41.78373,3,9
2022-10-16T14:34:06.40Z,46.3654773,-72.6756707,79.957,0.07,-0.01,-0.17,4.143,5.328,0.71,257.36622,41.78525,3,9
2022-10-16T14:34:06.60Z,46.3654769,-72.6756701,80.008,0.05,-0.06,-0.19,4.133,5.306,0.66,257.36622,41.78668,3,9
2022-10-16T14:34:06.80Z,46.3654770,-72.6756697,80.094,0.02,-0.09,-0.26,4.125,5.280,0.66,257.36622,41.78810,3,9
2022-10-16T14:34:07.00Z,46.3654773,-72.6756691,80.186,0.01,0.06,-0.27,4.116,5.258,0.61,257.36622,41.78941,3,9
2022-10-16T14:34:07.20Z,46.3654772,-72.6756684,80.256,-0.03,0.17,-0.23,4.109,5.240,0.55,257.36622,41.79059,3,9
2022-10-16T14:34:07.40Z,46.3654767,-72.6756677,80.265,-0.20,0.45,-0.14,4.113,5.227,0.87,257.36622,41.79247,3,9
2022-10-16T14:34:07.60Z,46.3654760,-72.6756668,80.322,-0.37,0.33,-0.28,4.119,5.221,1.08,257.36622,41.79479,3,9
2022-10-16T14:34:07.80Z,46.3654756,-72.6756666,80.360,0.04,0.06,-0.31,4.128,5.214,0.71,257.36622,41.79633,3,9
2022-10-16T14:34:08.00Z,46.3654760,-72.6756676,80.269,0.54,-0.55,0.08,4.136,5.209,1.05,257.36622,41.79859,3,9
2022-10-16T14:34:08.20Z,46.3654760,-72.6756675,80.368,-0.17,0.26,-0.32,4.141,5.200,0.64,257.36622,41.79997,3,9
2022-10-16T14:34:08.40Z,46.3654751,-72.6756662,80.224,-0.04,0.15,-0.09,4.126,5.178,0.42,257.36622,41.80087,3,9
2022-10-16T14:34:08.60Z,46.3654743,-72.6756655,80.104,-0.13,0.14,0.09,4.117,5.167,0.67,257.36622,41.80231,3,9
2022-10-16T14:34:08.80Z,46.3654747,-72.6756655,80.168,0.12,-0.17,-0.05,4.114,5.164,0.79,257.36622,41.80401,3,9
2022-10-16T14:34:09.00Z,46.3654756,-72.6756648,80.413,-0.17,0.34,-0.25,4.116,5.161,0.76,257.36622,41.80566,3,9
2022-10-16T14:34:09.20Z,46.3654766,-72.6756639,80.485,0.19,-0.08,0.31,4.115,5.157,0.73,257.36622,41.80722,3,9
2022-10-16T14:34:09.40Z,46.3654774,-72.6756632,80.579,0.15,0.21,0.12,4.106,5.147,0.81,257.36622,41.80897,3,9
2022-10-16T14:34:09.60Z,46.3654779,-72.6756621,80.702,0.02,0.06,-0.02,4.103,5.141,0.55,257.36622,41.81014,3,9
2022-10-16T14:34:09.80Z,46.3654761,-72.6756593,80.747,-0.23,0.33,-0.26,4.076,5.123,0.41,257.36622,41.81117,3,9
2022-10-16T14:34:10.00Z,46.3654740,-72.6756555,80.787,-0.63,1.25,-0.16,4.050,5.117,0.48,164.84684,30.14691,3,9
2022-10-16T14:34:10.20Z,46.3654730,-72.6756530,80.680,0.39,0.66,-0.16,4.047,5.122,0.69,164.84684,30.14925,3,9
2022-10-16T14:34:10.40Z,46.3654725,-72.6756522,80.644,-0.01,0.23,-0.42,4.045,5.116,0.65,164.84684,30.15120,3,9
2022-10-16T14:34:10.60Z,46.3654706,-72.6756507,80.641,-1.15,0.68,-0.33,4.026,5.061,0.82,155.22172,23.53302,3,9
2022-10-16T14:34:10.80Z,46.3654675,-72.6756509,80.485,-0.56,-0.47,-0.29,4.008,5.006,0.61,155.22172,23.53603,3,9
2022-10-16T14:34:11.00Z,46.3654656,-72.6756510,80.365,-0.34,0.36,-0.46,3.983,4.977,0.74,155.22172,23.53887,3,9
2022-10-16T14:34:11.20Z,46.3654627,-72.6756509,80.165,-1.19,-0.14,-0.11,3.958,4.943,0.74,164.18662,37.23166,3,9
2022-10-16T14:34:11.40Z,46.3654606,-72.6756503,80.279,-1.18,0.42,-0.64,3.952,4.938,0.92,161.92048,30.35994,3,9
2022-10-16T14:34:11.60Z,46.3654576,-72.6756496,80.168,-1.00,0.30,-0.24,3.872,4.868,0.89,162.54778,36.62910,3,9
2022-10-16T14:34:11.80Z,46.3654525,-72.6756480,79.688,-0.65,0.19,0.05,3.831,4.826,0.83,162.54778,36.63115,3,9
2022-10-16T14:34:12.00Z,46.3654486,-72.6756490,79.687,-1.86,-0.38,-1.03,3.828,4.821,0.94,182.08322,25.51245,3,9
2022-10-16T14:34:12.20Z,46.3654460,-72.6756517,79.462,-0.83,-1.08,-0.27,3.819,4.784,0.76,195.41718,42.52090,3,9
2022-10-16T14:34:12.40Z,46.3654461,-72.6756584,79.537,0.10,-3.30,-0.10,3.801,4.766,1.03,258.27096,19.73729,3,9
2022-10-16T14:34:12.60Z,46.3654459,-72.6756636,79.573,0.13,-1.47,-0.39,3.804,4.749,1.20,258.27096,19.74424,3,9
2022-10-16T14:34:12.80Z,46.3654441,-72.6756620,79.754,-1.21,0.62,-0.07,3.808,4.738,1.56,231.29222,33.63538,3,9
2022-10-16T14:34:13.00Z,46.3654427,-72.6756610,79.556,-0.48,0.33,0.19,3.748,4.698,1.38,231.29222,33.63906,3,9
2022-10-16T14:34:13.20Z,46.3654386,-72.6756605,79.237,-1.24,0.24,0.26,3.716,4.638,1.13,202.56602,36.32792,3,9
2022-10-16T14:34:13.40Z,46.3654360,-72.6756583,79.311,-1.44,0.97,-0.22,3.726,4.634,1.52,162.49392,23.28675,3,9
2022-10-16T14:34:13.60Z,46.3654319,-72.6756568,79.051,-1.65,0.27,-0.04,3.721,4.597,1.11,165.95508,27.13118,3,9
2022-10-16T14:34:13.80Z,46.3654284,-72.6756548,78.845,-0.83,0.52,-0.17,3.702,4.530,1.05,160.00506,38.54780,3,9
2022-10-16T14:34:14.00Z,46.3654255,-72.6756547,78.472,-0.46,0.15,-0.12,3.679,4.498,0.96,160.00506,38.55004,3,9
2022-10-16T14:34:14.20Z,46.3654235,-72.6756531,78.521,-0.60,0.20,-0.02,3.647,4.451,0.90,160.00506,38.55214,3,9
2022-10-16T14:34:14.40Z,46.3654203,-72.6756493,78.821,-1.99,1.46,-0.98,3.639,4.451,1.09,146.59736,18.20612,3,9
2022-10-16T14:34:14.60Z,46.3654148,-72.6756442,78.621,-1.70,1.42,-0.50,3.619,4.423,1.10,143.58058,19.51618,3,9
2022-10-16T14:34:14.80Z,46.3654083,-72.6756425,77.955,-1.27,-0.10,-0.64,3.587,4.361,0.90,153.20748,35.27073,3,9
2022-10-16T14:34:15.00Z,46.3654064,-72.6756432,77.859,-0.58,-0.56,-0.14,3.583,4.347,0.68,153.20748,35.27281,3,9
2022-10-16T14:34:15.20Z,46.3654036,-72.6756417,77.918,-0.99,0.57,-0.08,3.570,4.345,0.98,151.43854,32.26096,3,9
2022-10-16T14:34:15.40Z,46.3654024,-72.6756405,78.083,-0.60,0.11,-0.51,3.570,4.345,0.95,151.43854,32.26360,3,9
2022-10-16T14:34:15.60Z,46.3654003,-72.6756383,78.071,-0.69,1.12,-0.72,3.576,4.347,1.08,138.15078,36.09225,3,9
2022-10-16T14:34:15.80Z,46.3653976,-72.6756371,77.948,-1.11,0.07,-0.33,3.578,4.338,1.04,153.81730,43.49708,3,9
2022-10-16T14:34:16.00Z,46.3653946,-72.6756382,77.586,-0.78,-0.28,-0.29,3.580,4.342,0.84,153.81730,43.49890,3,9
2022-10-16T14:34:16.20Z,46.3653913,-72.6756358,77.793,-0.73,-0.02,-0.76,3.544,4.346,0.83,153.81730,43.50107,3,9
2022-10-16T14:34:16.40Z,46.3653868,-72.6756341,77.406,-1.93,1.42,-0.40,3.547,4.353,0.96,145.08188,17.79450,3,9
2022-10-16T14:34:16.60Z,46.3653810,-72.6756265,77.312,-3.25,3.55,0.41,3.554,4.365,1.04,136.76246,12.79717,3,9
2022-10-16T14:34:16.80Z,46.3653758,-72.6756203,77.091,-2.17,1.68,0.26,3.570,4.359,1.66,138.40732,19.92070,3,9
2022-10-16T14:34:17.00Z,46.3653716,-72.6756177,76.962,-1.95,0.73,-0.35,3.593,4.352,1.57,146.51772,25.17698,3,9
2022-10-16T14:34:17.20Z,46.3653683,-72.6756165,76.740,-1.43,0.40,-0.04,3.617,4.360,1.41,153.22394,32.70999,3,9
2022-10-16T14:34:17.40Z,46.3653668,-72.6756151,76.865,-0.98,0.24,-0.26,3.647,4.386,1.30,153.22394,32.71358,3,9
2022-10-16T14:34:17.60Z,46.3653631,-72.6756125,76.806,-1.83,1.17,-0.36,3.675,4.406,1.26,149.38860,23.80252,3,9
2022-10-16T14:34:17.80Z,46.3653611,-72.6756098,76.586,-0.51,0.79,-0.17,3.692,4.393,1.10,149.38860,23.80669,3,9
2022-10-16T14:34:18.00Z,46.3653597,-72.6756079,76.504,-0.64,0.08,-0.18,3.702,4.370,1.11,149.38860,23.81089,3,9
2022-10-16T14:34:18.20Z,46.3653591,-72.6756074,76.454,-0.31,0.13,-0.10,3.721,4.390,1.05,149.38860,23.81485,3,9
2022-10-16T14:34:18.40Z,46.3653585,-72.6756067,76.487,-0.49,0.09,-0.15,3.742,4.414,1.18,149.38860,23.81931,3,9
2022-10-16T14:34:18.60Z,46.3653551,-72.6756073,76.202,-1.08,0.16,-0.63,3.762,4.427,1.15,155.09742,40.50610,3,9
2022-10-16T14:34:18.80Z,46.3653510,-72.6756072,76.019,-1.77,0.36,-0.63,3.782,4.435,1.23,165.25856,23.28405,3,9
2022-10-16T14:34:19.00Z,46.3653482,-72.6756063,75.692,-1.05,0.45,0.17,3.798,4.417,1.27,162.76592,35.66866,3,9
2022-10-16T14:34:19.20Z,46.3653466,-72.6756059,75.462,-0.54,0.03,0.24,3.817,4.408,1.24,162.76592,35.67178,3,9
2022-10-16T14:34:19.40Z,46.3653457,-72.6756051,75.344,-0.61,0.14,0.44,3.832,4.404,1.03,162.76592,35.67439,3,9
2022-10-16T14:34:19.60Z,46.3653429,-72.6756038,75.031,-1.51,0.51,0.79,3.842,4.389,1.03,161.57320,20.99514,3,9
2022-10-16T14:34:19.80Z,46.3653411,-72.6756001,74.845,-0.78,0.84,0.49,3.858,4.366,1.05,156.32882,44.40146,3,9
2022-10-16T14:34:20.00Z,46.3653394,-72.6755980,74.484,-0.57,0.36,0.40,3.874,4.330,1.13,156.32882,44.40376,3,9
2022-10-16T14:34:20.20Z,46.3653352,-72.6755980,73.784,-1.03,0.59,0.28,3.877,4.239,1.22,152.01732,29.52504,3,9
2022-10-16T14:34:20.40Z,46.3653331,-72.6755972,73.476,-0.71,0.18,0.42,3.902,4.221,1.25,156.31356,44.23131,3,8
2022-10-16T14:34:20.60Z,46.3653317,-72.6755943,73.557,-1.66,0.57,0.48,3.933,4.229,1.23,160.00950,22.21057,3,8
2022-10-16T14:34:20.80Z,46.3653295,-72.6755895,73.618,-1.86,1.54,0.10,3.966,4.222,1.23,149.59184,20.94238,3,8
2022-10-16T14:34:21.00Z,46.3653256,-72.6755838,73.486,-3.01,1.66,0.20,3.983,4.166,1.25,150.79044,11.26024,3,8
2022-10-16T14:34:21.20Z,46.3653201,-72.6755817,73.143,-2.55,1.19,-0.38,3.997,4.103,1.47,152.58054,12.97314,3,8
2022-10-16T14:34:21.40Z,46.3653192,-72.6755802,73.046,-0.29,0.81,0.08,4.045,4.131,1.40,152.58054,12.98287,3,8
2022-10-16T14:34:21.60Z,46.3653172,-72.6755773,73.090,-1.08,1.15,-0.15,4.086,4.161,1.41,150.28260,35.32528,3,8
2022-10-16T14:34:21.80Z,46.3653131,-72.6755742,73.079,-2.12,1.48,-0.26,4.115,4.178,1.31,146.14172,18.37003,3,8
2022-10-16T14:34:22.00Z,46.3653104,-72.6755719,72.961,-1.50,0.87,0.07,4.119,4.157,1.32,147.53814,23.75103,3,8
2022-10-16T14:34:22.20Z,46.3653065,-72.6755705,72.815,-1.76,0.78,-0.10,4.104,4.110,1.24,152.74610,19.51751,3,8
2022-10-16T14:34:22.40Z,46.3653049,-72.6755704,72.849,-0.78,-0.29,0.03,4.118,4.106,1.08,152.74610,19.52249,3,8
2022-10-16T14:34:22.60Z,46.3653033,-72.6755682,73.221,-1.26,0.53,-0.28,4.128,4.110,1.08,154.18572,28.50913,3,8
2022-10-16T14:34:22.80Z,46.3652964,-72.6755681,73.073,-3.33,0.83,-0.32,4.149,4.134,1.16,164.35338,11.57482,3,8
2022-10-16T14:34:23.00Z,46.3652940,-72.6755655,73.403,-1.04,0.95,-0.50,4.141,4.138,1.04,161.41342,33.03161,3,8
2022-10-16T14:34:23.20Z,46.3652905,-72.6755643,73.314,-1.35,0.67,-0.26,4.138,4.100,1.08,156.16316,23.14851,3,8
2022-10-16T14:34:23.40Z,46.3652900,-72.6755640,73.388,-0.11,-0.19,-0.13,4.124,4.061,0.50,156.16316,23.15044,3,8
2022-10-16T14:34:23.60Z,46.3652896,-72.6755625,73.614,-0.78,0.54,-0.64,4.126,4.051,0.85,153.36466,39.47787,3,8
2022-10-16T14:34:23.80Z,46.3652885,-72.6755589,73.972,-1.74,0.66,-0.50,4.135,4.060,1.06,158.17814,18.98082,3,8
2022-10-16T14:34:24.00Z,46.3652871,-72.6755563,74.102,-0.58,0.94,-0.39,4.141,4.020,0.95,158.17814,18.98640,3,8
2022-10-16T14:34:24.20Z,46.3652835,-72.6755557,74.004,-1.54,0.42,-0.28,4.141,4.014,1.16,161.24182,19.91446,3,8
2022-10-16T14:34:24.40Z,46.3652821,-72.6755549,74.160,-0.50,0.20,-0.14,4.099,4.016,1.09,161.24182,19.91940,3,8
2022-10-16T14:34:24.60Z,46.3652812,-72.6755550,74.075,-0.53,0.14,-0.54,4.100,4.022,1.05,161.24182,19.92415,3,8
2022-10-16T14:34:24.80Z,46.3652760,-72.6755550,73.913,-2.54,0.64,-0.54,4.109,4.025,1.10,164.50192,12.71603,3,8
2022-10-16T14:34:25.00Z,46.3652745,-72.6755505,74.349,-1.01,0.77,-1.13,4.121,4.034,1.06,161.12800,29.85698,3,8
2022-10-16T14:34:25.20Z,46.3652714,-72.6755488,74.376,-1.71,0.73,-0.34,4.124,4.029,1.05,157.97730,17.04037,3,8
2022-10-16T14:34:25.40Z,46.3652697,-72.6755458,74.591,-1.14,0.93,-0.42,4.117,4.022,0.96,151.61162,22.24404,3,8
2022-10-16T14:34:25.60Z,46.3652688,-72.6755441,74.749,-0.51,0.25,-0.53,4.123,4.047,1.09,151.61162,22.24847,3,8
2022-10-16T14:34:25.80Z,46.3652641,-72.6755438,74.609,-2.29,0.43,-0.50,4.118,4.012,1.01,163.60830,15.37372,3,8
2022-10-16T14:34:26.00Z,46.3652577,-72.6755427,74.368,-2.96,1.57,-0.23,4.129,4.020,1.16,155.78412,10.56266,3,8
2022-10-16T14:34:26.20Z,46.3652546,-72.6755405,74.332,-1.26,0.52,-0.06,4.144,4.020,1.16,156.05506,25.32158,3,8
2022-10-16T14:34:26.40Z,46.3652523,-72.6755393,74.413,-1.22,-0.12,-0.31,4.119,3.977,0.85,168.28560,30.14306,3,8
2022-10-16T14:34:26.60Z,46.3652522,-72.6755403,74.469,0.36,-0.49,-0.29,4.140,4.003,1.33,168.28560,30.14704,3,8
2022-10-16T14:34:26.80Z,46.3652496,-72.6755397,74.240,-1.11,0.58,0.18,4.158,4.009,1.19,159.89126,28.16495,3,8
2022-10-16T14:34:27.00Z,46.3652461,-72.6755398,74.145,-1.74,-0.16,-0.20,4.184,4.029,1.37,173.39196,26.57347,3,8
2022-10-16T14:34:27.20Z,46.3652428,-72.6755390,74.266,-1.57,0.32,-0.70,4.207,4.047,1.19,170.83238,24.77027,3,8
2022-10-16T14:34:27.40Z,46.3652388,-72.6755401,74.122,-1.87,-0.44,-0.03,4.207,4.037,0.87,182.22954,24.28758,3,8
2022-10-16T14:34:27.60Z,46.3652372,-72.6755421,74.078,-0.19,-0.45,-0.21,4.227,4.053,0.77,182.22954,24.29042,3,8
2022-10-16T14:34:27.80Z,46.3652345,-72.6755440,73.688,-0.91,0.02,0.85,4.244,4.062,0.97,182.22954,24.29503,3,8
2022-10-16T14:34:28.00Z,46.3652308,-72.6755452,73.470,-1.92,-0.23,0.27,4.258,4.070,1.07,184.60186,22.72408,3,8
2022-10-16T14:34:28.20Z,46.3652275,-72.6755460,73.402,-1.46,-0.07,0.04,4.290,4.108,1.39,184.25444,44.91340,3,8
2022-10-16T14:34:28.40Z,46.3652259,-72.6755459,73.454,-0.97,-0.53,0.41,4.314,4.133,0.95,184.25444,44.91575,3,8
2022-10-16T14:34:28.60Z,46.3652239,-72.6755455,73.454,-0.94,0.04,0.26,4.328,4.150,1.19,184.25444,44.91814,3,8
2022-10-16T14:34:28.80Z,46.3652224,-72.6755447,73.396,-0.39,0.39,0.35,4.350,4.180,1.23,184.25444,44.92061,3,8
2022-10-16T14:34:29.00Z,46.3652214,-72.6755454,73.430,-0.83,-0.41,0.29,4.367,4.191,0.83,184.25444,44.92255,3,7
2022-10-16T14:34:29.20Z,46.3652176,-72.6755516,73.026,-1.22,-1.39,-0.12,4.387,4.216,0.75,208.74824,40.52214,3,8
2022-10-16T14:34:29.40Z,46.3652159,-72.6755548,73.054,-0.61,-0.73,0.02,4.405,4.224,0.82,208.74824,40.52426,3,8
2022-10-16T14:34:29.60Z,46.3652139,-72.6755564,73.133,-1.18,-1.23,0.35,4.416,4.225,0.79,217.30282,41.16735,3,8
2022-10-16T14:34:29.80Z,46.3652126,-72.6755550,73.433,-0.74,-0.20,0.35,4.420,4.241,1.04,217.30282,41.16964,3,8
2022-10-16T14:34:30.00Z,46.3652095,-72.6755550,73.338,-1.07,-0.29,0.20,4.396,4.243,0.95,217.30282,41.17210,3,8
2022-10-16T14:34:30.20Z,46.3652054,-72.6755546,73.406,-2.18,-0.80,0.23,4.376,4.229,0.86,203.54570,20.32582,3,8
2022-10-16T14:34:30.40Z,46.3652009,-72.6755583,73.123,-1.43,-0.76,0.44,4.379,4.253,0.87,204.72916,34.56967,3,8
2022-10-16T14:34:30.60Z,46.3651991,-72.6755579,73.209,-1.11,-0.16,0.73,4.384,4.264,0.99,196.95940,36.66833,3,8
2022-10-16T14:34:30.80Z,46.3651962,-72.6755588,73.280,-0.99,-0.59,0.13,4.367,4.268,0.72,202.59398,44.86569,3,8
2022-10-16T14:34:31.00Z,46.3651936,-72.6755597,73.130,-0.61,0.44,0.30,4.367,4.292,1.08,202.59398,44.86785,3,8
2022-10-16T14:34:31.20Z,46.3651913,-72.6755604,73.020,-1.35,-0.64,0.43,4.365,4.293,0.80,204.03642,39.96529,3,8
2022-10-16T14:34:31.40Z,46.3651866,-72.6755624,72.915,-2.49,-0.69,0.05,4.379,4.325,0.93,197.54058,22.38362,3,8
2022-10-16T14:34:31.60Z,46.3651835,-72.6755626,72.955,-1.49,-0.21,0.37,4.397,4.347,1.10,194.70428,33.95668,3,8
2022-10-16T14:34:31.80Z,46.3651799,-72.6755643,72.851,-1.90,-1.02,0.45,4.398,4.360,0.89,203.21472,26.20649,3,8
2022-10-16T14:34:32.00Z,46.3651784,-72.6755657,72.738,-0.04,-0.15,0.71,4.411,4.402,0.79,203.21472,26.20919,3,8
2022-10-16T14:34:32.20Z,46.3651761,-72.6755659,72.491,-0.98,-0.23,0.71,4.411,4.419,0.89,203.21472,26.21344,3,8
2022-10-16T14:34:32.40Z,46.3651702,-72.6755675,72.200,-2.92,-0.97,0.47,4.409,4.429,0.83,199.48278,14.63649,3,8
2022-10-16T14:34:32.60Z,46.3651662,-72.6755683,72.159,-1.63,-0.07,0.26,4.423,4.458,1.13,196.29254,30.45662,3,8
2022-10-16T14:34:32.80Z,46.3651637,-72.6755706,71.968,-1.04,-1.30,0.71,4.435,4.471,0.75,209.29274,39.64039,3,8
2022-10-16T14:34:33.00Z,46.3651633,-72.6755703,72.126,-0.48,-0.11,0.57,4.436,4.487,0.87,209.29274,39.64237,3,8
2022-10-16T14:34:33.20Z,46.3651619,-72.6755721,71.881,-0.36,-0.73,0.56,4.440,4.507,0.73,209.29274,39.64460,3,8
2022-10-16T14:34:33.40Z,46.3651610,-72.6755728,71.913,-1.21,-0.85,0.50,4.442,4.500,0.75,212.30708,38.75584,3,8
2022-10-16T14:34:33.60Z,46.3651545,-72.6755758,71.304,-2.71,-0.26,0.86,4.459,4.527,1.08,190.33824,18.28226,3,8
2022-10-16T14:34:33.80Z,46.3651499,-72.6755798,70.685,-1.18,-0.85,1.03,4.477,4.556,0.88,194.24912,42.79128,3,8
2022-10-16T14:34:34.00Z,46.3651472,-72.6755820,70.502,-1.41,-1.03,0.95,4.482,4.577,0.81,207.36016,35.15892,3,8
2022-10-16T14:34:34.20Z,46.3651466,-72.6755822,70.640,-0.15,-0.35,0.65,4.485,4.614,0.84,207.36016,35.16106,3,8
2022-10-16T14:34:34.40Z,46.3651457,-72.6755815,70.826,-1.16,-0.81,0.25,4.485,4.618,0.86,211.23894,33.79117,3,8
2022-10-16T14:34:34.60Z,46.3651396,-72.6755834,70.520,-3.02,-0.36,0.33,4.497,4.647,1.02,191.27518,16.16961,3,8
2022-10-16T14:34:34.80Z,46.3651364,-72.6755839,70.550,-1.40,-0.49,0.39,4.515,4.677,1.11,192.54790,37.14854,3,8
2022-10-16T14:34:35.00Z,46.3651327,-72.6755833,70.692,-2.53,-0.67,0.46,4.513,4.691,1.02,194.28824,18.93448,3,8
2022-10-16T14:34:35.20Z,46.3651297,-72.6755843,70.558,-0.50,0.06,0.62,4.517,4.719,1.11,194.28824,18.93978,3,8
2022-10-16T14:34:35.40Z,46.3651272,-72.6755844,70.357,-0.95,-0.55,0.51,4.525,4.734,0.99,194.28824,18.94554,3,8
2022-10-16T14:34:35.60Z,46.3651224,-72.6755849,70.126,-2.35,-0.90,0.63,4.536,4.746,1.00,196.81326,24.09499,3,8
2022-10-16T14:34:35.80Z,46.3651175,-72.6755842,70.233,-2.60,-0.28,0.29,4.551,4.773,1.16,190.63246,20.66237,3,8
2022-10-16T14:34:36.00Z,46.3651156,-72.6755842,70.192,-0.60,-0.33,0.64,4.557,4.781,0.97,190.63246,20.66658,3,8
2022-10-16T14:34:36.20Z,46.3651126,-72.6755847,70.032,-1.21,-0.43,0.45,4.539,4.760,0.95,192.57378,38.97087,3,8
2022-10-16T14:34:36.40Z,46.3651128,-72.6755818,70.525,-0.41,0.11,0.03,4.534,4.777,0.96,192.57378,38.97308,3,8
2022-10-16T14:34:36.60Z,46.3651114,-72.6755798,70.904,-1.62,-0.56,-0.40,4.502,4.749,0.79,197.16330,24.43494,3,8
2022-10-16T14:34:36.80Z,46.3651039,-72.6755825,70.369,-2.97,-0.41,0.25,4.504,4.757,0.94,190.04980,13.40777,3,8
2022-10-16T14:34:37.00Z,46.3651000,-72.6755819,70.427,-1.68,-0.17,0.30,4.504,4.767,0.97,188.91610,22.31951,3,8
2022-10-16T14:34:37.20Z,46.3650966,-72.6755830,70.386,-1.70,-0.95,0.20,4.499,4.770,0.83,196.78564,27.88807,3,8
2022-10-16T14:34:37.40Z,46.3650947,-72.6755824,70.414,-0.80,0.52,0.42,4.497,4.778,1.05,179.26102,37.96807,3,8
2022-10-16T14:34:37.60Z,46.3650848,-72.6755862,68.896,-1.67,1.02,1.28,4.473,4.750,0.84,153.95146,17.69793,3,8
2022-10-16T14:34:37.80Z,46.3650794,-72.6755850,68.846,-3.59,-1.19,0.87,4.470,4.752,0.86,182.51150,13.19441,3,8
2022-10-16T14:34:38.00Z,46.3650729,-72.6755861,68.662,-2.63,-0.14,0.67,4.472,4.778,1.00,182.69220,18.19150,3,8
2022-10-16T14:34:38.20Z,46.3650691,-72.6755863,68.501,-1.78,-0.53,1.33,4.477,4.799,1.03,187.15722,26.28635,3,8
2022-10-16T14:34:38.40Z,46.3650672,-72.6755862,68.571,-0.89,-0.72,0.86,4.467,4.801,0.89,195.37424,44.39904,3,8
2022-10-16T14:34:38.60Z,46.3650661,-72.6755849,68.741,-0.77,-0.23,0.76,4.454,4.813,0.99,195.37424,44.40128,3,8
2022-10-16T14:34:38.80Z,46.3650643,-72.6755848,68.849,-1.36,-0.72,0.67,4.429,4.775,0.89,205.00700,24.18599,3,8
2022-10-16T14:34:39.00Z,46.3650617,-72.6755836,69.154,-2.36,-0.65,0.60,4.424,4.776,0.97,198.04976,14.64944,3,8
2022-10-16T14:34:39.20Z,46.3650571,-72.6755859,68.773,-1.29,-0.57,0.73,4.436,4.794,1.03,198.91438,34.85524,3,9
2022-10-16T14:34:39.40Z,46.3650544,-72.6755871,68.792,-1.63,-0.90,0.40,4.442,4.805,0.94,205.10236,27.34107,3,9
2022-10-16T14:34:39.60Z,46.3650531,-72.6755881,68.635,-0.44,0.13,0.45,4.449,4.817,1.12,205.10236,27.34476,3,9
2022-10-16T14:34:39.80Z,46.3650517,-72.6755870,68.748,-1.17,-0.16,0.17,4.424,4.782,0.90,195.78544,25.42110,3,9
2022-10-16T14:34:40.00Z,46.3650481,-72.6755865,68.882,-3.01,-0.09,-0.10,4.409,4.758,0.87,183.99252,11.38783,3,9
2022-10-16T14:34:40.20Z,46.3650430,-72.6755870,68.823,-2.34,0.06,-0.20,4.421,4.788,1.00,182.50694,18.58143,3,9
2022-10-16T14:34:40.40Z,46.3650401,-72.6755876,68.581,-1.16,0.24,0.62,4.421,4.775,1.09,178.63518,30.46770,3,9
2022-10-16T14:34:40.60Z,46.3650372,-72.6755895,68.349,-1.26,-0.32,0.19,4.406,4.743,0.97,186.81320,29.34329,3,9
