millis,lat,long,h_msl,baro_alt,speed_h,speed_v,heading,accel,temp,press,num_satellites
# { "g_press": 100892.45, "g_temp": 23.27, "datetime": "2022-10-16T14:42:20Z", "fw_version": "0.4.1-gps-testing+git-7ae69c7" }
# Switched to mode: Climb
1279416,463562176,-726803730,3279480,3381.2463,19897,55693,33012025,,27.80,67304,16
1279472,463562264,-726803803,3276357,3377.1445,19996,55596,32998463,,27.80,67338,16
1279528,463562352,-726803878,3273234,3371.238,20217,55638,32952654,,27.80,67388,16
1279584,463562440,-726803954,3270118,3368.6504,20293,55634,32922645,,27.80,67410,16
1279640,463562527,-726804029,3267003,3363.581,20253,55736,32912997,,27.80,67452,16
1279696,463562615,-726804104,3263898,3352.9534,20269,55534,32931576,,27.80,67542,16
1279752,463562703,-726804180,3260787,3352.9534,20282,55427,32919344,,27.80,67542,16
1279808,463562791,-726804257,3257669,3351.075,20285,55370,32886704,,27.80,67557,16
1279864,463562879,-726804333,3254572,3347.6394,20400,55357,32880888,,27.79,67586,16
1279920,463562967,-726804411,3251479,3342.2573,20410,55401,32854184,,27.79,67632,16
1279976,463563055,-726804487,3248382,3337.9084,20328,55382,32875573,,27.79,67668,16
1280032,463563141,-726804565,3245269,3338.9739,20170,55229,32838143,,27.79,67659,16
1280088,463563228,-726804642,3242180,3342.869,20012,54968,32833617,,27.79,67626,16
1280144,463563313,-726804718,3239100,3343.6682,19928,54837,32834655,,27.79,67620,16
1280200,463563399,-726804797,3236004,3344.7908,19977,55041,32758711,,27.79,67610,16
1280256,463563484,-726804875,3232931,3337.2888,20047,54889,32752548,,27.79,67673,16
1280312,463563570,-726804954,3229847,3337.2888,20123,55028,32735429,,27.79,67673,16
1280368,463563655,-726805035,3226763,3335.0762,20097,55020,32675745,,27.79,67692,16
1280424,463563740,-726805114,3223673,3330.8413,20022,55225,32677576,,27.79,67727,16
1280480,463563823,-726805194,3220589,3326.3835,19811,55009,32649842,,27.78,67765,16
1280536,463563906,-726805274,3217518,3323.13,19868,54793,32643035,,27.78,67792,16
1280592,463563989,-726805354,3214445,3324.8423,19786,54838,32633806,,27.78,67778,16
1280648,463564072,-726805433,3211386,3325.0842,19681,54706,32605500,,27.78,67776,16
1280704,463564154,-726805513,3208318,3324.1357,19691,54827,32618596,,27.78,67784,16
1280760,463564238,-726805594,3205252,3329.0203,19941,54476,32596266,,27.78,67743,16
1280816,463564320,-726805676,3202197,3333.807,19851,54473,32566055,,27.78,67703,16
1280872,463564402,-726805757,3199146,3333.807,19774,54558,32538640,,27.78,67703,16
1280928,463564483,-726805839,3196090,3331.3984,19635,54660,32493894,,27.78,67723,16
1280984,463564564,-726805921,3193035,3329.9443,19744,54626,32479136,,27.78,67735,16
1281040,463564646,-726806006,3189981,3327.6558,19865,54382,32442935,,27.77,67754,16
1281096,463564726,-726806088,3186943,3332.8037,19582,54340,32427948,,27.77,67711,16
1281152,463564806,-726806171,3183907,3332.1243,19552,54393,32432094,,27.77,67717,16
1281208,463564887,-726806255,3180858,3327.604,19894,54416,32449936,,27.77,67755,16
1281264,463564969,-726806338,3177806,3323.4316,19920,54452,32474950,,27.77,67790,16
1281320,463565051,-726806423,3174761,3315.674,20035,54329,32410631,,27.77,67855,16
1281376,463565131,-726806510,3171729,3304.22,19951,54157,32352228,,27.77,67951,16
1281432,463565212,-726806596,3168692,3304.22,20053,54226,32349773,,27.77,67951,16
1281488,463565294,-726806682,3165667,3298.9604,20038,54141,32361302,,27.77,67996,16
1281544,463565374,-726806768,3162632,3295.6824,19942,54322,32366626,,27.77,68023,16
1281600,463565456,-726806852,3159609,3292.0671,19940,54135,32395543,,27.77,68053,16
1281656,463565536,-726806939,3156575,3286.6174,19989,53928,32367873,,27.77,68099,16
1281712,463565617,-726807025,3153547,3275.9407,19941,53843,32350140,,27.77,68189,16
1281768,463565697,-726807112,3150509,3266.0955,19874,54083,32297754,,27.77,68272,16
1281824,463565776,-726807198,3147489,3261.4937,19734,54161,32289737,,27.77,68311,16
1281880,463565856,-726807284,3144462,3254.5896,19882,54007,32343500,,27.77,68369,15
1281936,463565936,-726807371,3141439,3241.0889,19847,53833,32327634,,27.77,68482,16
1281992,463566016,-726807457,3138415,3241.0889,19731,53822,32323628,,27.77,68482,16
1282048,463566095,-726807542,3135401,3234.78,19680,54001,32307366,,27.76,68535,16
1282104,463566175,-726807628,3132387,3229.1372,19857,53992,32347269,,27.76,68583,16
1282160,463566256,-726807714,3129386,3221.733,19905,53748,32354568,,27.76,68646,16
1282216,463566336,-726807799,3126371,3215.9026,19672,53752,32385180,,27.76,68696,16
1282272,463566417,-726807884,3123370,3208.955,19842,53548,32376560,,27.76,68756,16
1282328,463566499,-726807968,3120359,3203.5813,19955,53484,32476691,,27.76,68802,16
1282384,463566581,-726808052,3117371,3197.3513,19841,53266,32480988,,27.76,68856,16
1282440,463566662,-726808135,3114382,3194.8071,19782,53357,32461443,,27.76,68878,16
1282496,463566743,-726808220,3111400,3184.0027,19968,53328,32446551,,27.76,68971,16
1282552,463566826,-726808303,3108423,3184.0027,20048,53290,32520074,,27.76,68971,16
1282608,463566909,-726808384,3105451,3182.717,19898,53079,32585676,,27.76,68982,16
1282664,463566991,-726808466,3102485,3182.8936,19763,52876,32517373,,27.76,68980,16
1282720,463567073,-726808548,3099524,3181.9207,19872,52867,32551573,,27.76,68989,16
1282776,463567156,-726808629,3096562,3176.3892,19942,52895,32613070,,27.76,69036,16
1282832,463567239,-726808710,3093585,3174.6006,19879,53074,32618644,,27.75,69052,16
1282888,463567322,-726808790,3090631,3172.543,19743,52732,32617116,,27.76,69069,16
1282944,463567405,-726808869,3087688,3170.328,19782,52640,32646821,,27.75,69088,16
1283000,463567489,-726808949,3084743,3168.3328,19965,52547,32703687,,27.75,69106,16
1283056,463567573,-726809027,3081797,3162.2903,19933,52600,32729744,,27.75,69158,16
1283112,463567657,-726809105,3078845,3162.2903,19803,52699,32740207,,27.75,69158,16
1283168,463567742,-726809182,3075903,3158.7104,19856,52544,32797562,,27.75,69188,16
1283224,463567827,-726809258,3072965,3157.4385,20065,52520,32830372,,27.75,69199,16
1283280,463567913,-726809334,3070041,3155.6091,20002,52394,32874050,,27.75,69215,16
1283336,463568000,-726809408,3067107,3152.4888,20061,52285,32932256,,27.74,69242,16
1283392,463568088,-726809483,3064178,3150.4067,20117,52279,32952129,,27.74,69260,16
1283448,463568175,-726809558,3061254,3149.4717,20252,52218,32941546,,27.74,69268,16
1283504,463568263,-726809632,3058336,3148.55,20281,52163,33000040,,27.74,69276,16
1283560,463568352,-726809705,3055409,3147.895,20257,52311,33033657,,27.74,69282,16
1283616,463568441,-726809776,3052484,3146.4028,20274,52250,33092271,,27.74,69294,16
1283672,463568531,-726809848,3049557,3146.4028,20377,52258,33120620,,27.74,69294,16
1283728,463568622,-726809919,3046645,3143.0623,20528,52109,33142819,,27.74,69323,16
1283784,463568714,-726809990,3043721,3139.833,20732,52159,33194292,,27.74,69351,16
1283840,463568806,-726810061,3040796,3137.4492,20847,52123,33210287,,27.74,69371,16
1283896,463568899,-726810131,3037879,3134.1658,20823,52267,33251168,,27.74,69400,16
1283952,463568993,-726810200,3034962,3129.5776,20854,52343,33279940,,27.74,69439,16
1284008,463569087,-726810269,3032046,3127.4114,20966,52306,33300895,,27.74,69458,16
1284064,463569183,-726810337,3029122,3127.933,21129,52254,33371888,,27.73,69453,16
1284120,463569279,-726810404,3026207,3126.6746,21175,52139,33419918,,27.73,69464,16
1284176,463569375,-726810471,3023283,3120.768,21325,52176,33421644,,27.73,69515,16
1284232,463569472,-726810539,3020356,3120.768,21391,52178,33441410,,27.73,69515,16
1284288,463569571,-726810604,3017427,3116.3838,21549,52148,33516453,,27.73,69553,16
1284344,463569670,-726810670,3014504,3111.9043,21765,52194,33540937,,27.73,69591,16
1284400,463569770,-726810734,3011585,3108.9333,21765,52143,33599786,,27.73,69617,16
1284456,463569871,-726810798,3008659,3104.9377,21901,52230,33618856,,27.73,69651,16
1284512,463569972,-726810861,3005731,3100.2761,21919,52160,33670786,,27.73,69692,16
1284568,463570074,-726810923,3002815,3097.4495,22105,51983,33693232,,27.73,69716,16
1284624,463570176,-726810985,2999906,3095.3564,22058,51957,33709531,,27.73,69734,16
1284680,463570279,-726811047,2996972,3094.9758,22263,52144,33718904,,27.73,69737,16
1284736,463570383,-726811110,2994055,3099.5803,22375,52068,33724146,,27.73,69698,16
1284792,463570487,-726811171,2991141,3099.5803,22391,52022,33759725,,27.73,69698,16
1284848,463570591,-726811233,2988225,3101.755,22367,52138,33732396,,27.72,69679,16
1284904,463570695,-726811296,2985309,3100.6487,22599,52112,33720769,,27.72,69688,16
1284960,463570801,-726811359,2982385,3089.4663,22819,52181,33766415,,27.72,69785,16
1285016,463570909,-726811421,2979450,3089.4663,23069,52335,33788813,,27.72,69785,16
1285072,463571015,-726811483,2976519,3089.4663,22904,52364,33779987,,27.72,69785,16
1285128,463571122,-726811547,2973594,3089.4663,22987,52250,33735419,,27.72,69785,16
1285296,463571444,-726811744,2964781,3086.2153,23238,52378,33686023,,27.72,69813,16
1285352,463571551,-726811811,2961838,3086.2153,23159,52536,33665477,,27.72,69813,16
1285408,463571659,-726811878,2958900,3082.6274,23368,52671,33650962,,27.72,69843,16
1285464,463571767,-726811945,2955951,3078.8384,23475,52879,33682297,,27.71,69876,16
1285520,463571875,-726812013,2952989,3075.4136,23475,52892,33635374,,27.71,69906,16
1285576,463571983,-726812082,2950022,3070.5645,23325,52995,33626674,,27.71,69947,16
1285632,463572090,-726812152,2947047,3066.0034,23441,52969,33573906,,27.71,69987,16
1285688,463572199,-726812223,2944067,3061.3555,23655,53028,33553298,,27.71,70027,16
1285744,463572306,-726812294,2941091,3057.5989,23476,53029,33564569,,27.71,70059,16
1285800,463572415,-726812363,2938138,3051.9233,23562,52896,33593259,,27.71,70108,16
1285856,463572522,-726812434,2935187,3042.19,23528,52805,33550540,,27.71,70192,16
1285912,463572628,-726812505,2932242,3042.19,23301,52703,33496727,,27.71,70192,16
1285968,463572735,-726812576,2929291,3039.11,23252,52557,33525040,,27.71,70218,16
1286024,463572841,-726812647,2926329,3031.1624,23295,52612,33528927,,27.71,70287,16
1286080,463572948,-726812718,2923367,3026.3296,23370,52801,33523401,,27.71,70328,16
1286136,463573054,-726812789,2920418,3018.205,23183,52855,33493220,,27.71,70398,16
1286192,463573159,-726812861,2917466,3007.6777,23105,52669,33486256,,27.70,70489,16
1286248,463573265,-726812933,2914526,2998.6753,23235,52441,33473990,,27.70,70566,16
1286304,463573371,-726813006,2911592,2991.2332,23271,52461,33466811,,27.70,70631,16
1286360,463573476,-726813077,2908670,2986.5662,23017,52375,33486542,,27.70,70672,16
1286416,463573581,-726813148,2905756,2976.645,22998,52127,33491121,,27.70,70759,16
1286472,463573686,-726813218,2902836,2976.645,22895,52088,33509191,,27.70,70759,16
1286528,463573790,-726813288,2899929,2977.3625,22816,51997,33508712,,27.70,70753,16
1286584,463573893,-726813357,2897022,2976.6477,22597,51864,33501679,,27.70,70759,16
1286640,463573997,-726813427,2894110,2975.2668,22728,51740,33513175,,27.70,70771,16
1286696,463574102,-726813498,2891184,2971.5757,22915,51982,33527418,,27.70,70804,16
1286752,463574207,-726813568,2888268,2968.015,22942,52012,33501370,,27.70,70835,16
1286808,463574311,-726813640,2885356,2965.1934,22952,52007,33476363,,27.70,70860,16
1286864,463574415,-726813711,2882440,2963.4321,22811,52100,33458627,,27.70,70876,16
1286920,463574519,-726813782,2879509,2959.2761,22881,52153,33478529,,27.69,70912,16
1286976,463574624,-726813853,2876578,2952.1792,22927,52281,33492907,,27.69,70975,16
1287032,463574729,-726813925,2873659,2952.1792,23086,52191,33457129,,27.69,70975,16
1287088,463574835,-726813997,2870745,2949.6187,23180,52177,33467084,,27.69,70997,16
1287144,463574940,-726814069,2867818,2946.338,23088,52071,33505392,,27.69,71026,16
1287200,463575045,-726814140,2864895,2944.7886,22946,52262,33483064,,27.69,71040,16
1287256,463575150,-726814211,2861973,2941.5186,23117,52242,33499021,,27.69,71069,16
1287312,463575257,-726814283,2859056,2937.3735,23264,52091,33481965,,27.69,71105,16
1287368,463575363,-726814353,2856136,2932.3884,23234,52154,33538820,,27.69,71149,16
1287424,463575470,-726814423,2853215,2927.9905,23214,52226,33543612,,27.69,71188,16
1287480,463575576,-726814493,2850293,2925.4192,23238,52392,33533091,,27.69,71210,16
1287536,463575683,-726814563,2847391,2917.5283,23322,52014,33532409,,27.69,71280,16
1287592,463575789,-726814634,2844463,2917.5283,23278,52171,33540950,,27.69,71280,16
1287648,463575896,-726814705,2841547,2914.4597,23410,52082,33533560,,27.69,71307,16
1287704,463576004,-726814775,2838638,2911.6218,23435,51943,33565110,,27.69,71332,16
1287760,463576112,-726814845,2835720,2909.5889,23406,52012,33582755,,27.69,71350,16
1287816,463576220,-726814915,2832816,2905.4763,23578,51849,33609170,,27.68,71386,16
1287872,463576329,-726814984,2829905,2901.1572,23552,51925,33625717,,27.68,71424,16
1287928,463576438,-726815054,2826998,2897.0093,23602,51926,33629509,,27.68,71461,16
1287984,463576548,-726815122,2824094,2891.4941,23764,51822,33658452,,27.68,71509,16
1288040,463576657,-726815191,2821186,2887.0828,23717,51938,33652022,,27.68,71548,16
1288096,463576767,-726815260,2818275,2880.4314,23651,51956,33659853,,27.68,71607,16
1288152,463576876,-726815329,2815375,2880.4314,23766,51784,33659300,,27.68,71607,16
1288208,463576987,-726815397,2812459,2877.4143,23860,51948,33695540,,27.68,71634,16
1288264,463577098,-726815464,2809559,2874.8457,23849,51804,33728072,,27.67,71656,16
1288320,463577208,-726815531,2806666,2871.456,23737,51708,33740715,,27.67,71686,16
1288376,463577319,-726815598,2803764,2869.086,23856,51694,33749082,,27.67,71707,16
1288432,463577431,-726815663,2800860,2867.2593,23856,51725,33800899,,27.67,71723,16
1288488,463577542,-726815728,2797961,2865.1882,23855,51708,33802192,,27.67,71741,16
1288544,463577654,-726815792,2795085,2862.8804,23938,51527,33837060,,27.67,71762,16
1288600,463577766,-726815856,2792188,2859.8062,23961,51593,33855110,,27.67,71789,16
1288656,463577879,-726815921,2789292,2854.2559,24135,51492,33856192,,27.67,71838,16
1288712,463577992,-726815986,2786411,2854.2559,24084,51595,33842962,,27.67,71838,16
1288768,463578106,-726816049,2783514,2849.0886,24174,51589,33896819,,27.67,71883,16
1288824,463578220,-726816110,2780616,2847.0962,24135,51577,33952525,,27.67,71901,16
1288880,463578334,-726816172,2777731,2843.3916,24220,51453,33953519,,27.67,71933,16
1288936,463578448,-726816233,2774842,2842.2253,24148,51570,33966786,,27.67,71944,16
1288992,463578563,-726816293,2771949,2838.9746,24253,51487,34006632,,27.66,71972,16
1289048,463578678,-726816353,2769070,2836.4658,24376,51403,34023729,,27.66,71994,16
1289104,463578794,-726816412,2766189,2832.8833,24382,51397,34037991,,27.66,72026,16
1289160,463578910,-726816471,2763310,2829.5835,24409,51416,34055593,,27.66,72055,16
1289216,463579025,-726816528,2760422,2827.1316,24274,51560,34104358,,27.66,72077,16
1289272,463579141,-726816585,2757552,2827.1316,24403,51197,34109915,,27.66,72077,16
1289328,463579258,-726816643,2754674,2826.1614,24553,51332,34101026,,27.66,72085,16
1289384,463579375,-726816701,2751792,2825.452,24596,51467,34103934,,27.66,72091,16
1289440,463579492,-726816759,2748910,2823.2502,24628,51474,34110732,,27.66,72111,16
1289496,463579610,-726816816,2746037,2821.9075,24635,51294,34132481,,27.66,72123,16
1289552,463579727,-726816873,2743161,2818.692,24655,51321,34141084,,27.66,72151,16
1289608,463579845,-726816929,2740290,2814.0981,24686,51308,34178954,,27.65,72191,16
1289664,463579963,-726816986,2737415,2813.2175,24651,51215,34173659,,27.65,72199,16
1289720,463580080,-726817040,2734559,2813.5083,24553,51075,34222984,,27.65,72197,16
1289776,463580198,-726817095,2731679,2813.6877,24566,51119,34218724,,27.65,72195,16
1289832,463580316,-726817151,2728814,2813.6877,24594,51115,34220195,,27.65,72195,16
1289888,463580434,-726817207,2725956,2812.0352,24672,51167,34183235,,27.65,72210,16
1289944,463580551,-726817263,2723083,2809.3088,24608,51268,34176970,,27.65,72234,16
1290000,463580669,-726817319,2720198,2806.2021,24699,51410,34204959,,27.65,72261,16
1290056,463580788,-726817375,2717328,2802.75,24786,51233,34199346,,27.65,72291,16
1290112,463580906,-726817432,2714471,2798.9502,24684,51061,34160195,,27.64,72325,17
1290168,463581023,-726817489,2711603,2793.7856,24655,51085,34154900,,27.64,72370,17
1290224,463581141,-726817545,2708734,2789.298,24675,51043,34175789,,27.64,72410,17
1290280,463581259,-726817602,2705872,2783.696,24703,50942,34178560,,27.64,72459,17
1290336,463581378,-726817658,2703011,2774.7317,24780,50884,34177567,,27.64,72538,17
1290392,463581495,-726817714,2700162,2774.7317,24601,50893,34184816,,27.64,72538,17
1290448,463581613,-726817769,2697315,2769.5862,24657,50828,34198634,,27.64,72584,17
1290504,463581731,-726817824,2694469,2765.6394,24555,50704,34235516,,27.64,72618,17
1290560,463581849,-726817879,2691620,2762.2256,24602,50597,34227975,,27.63,72649,17
1290616,463581967,-726817935,2688769,2760.7551,24666,50669,34196268,,27.63,72662,17
1290672,463582085,-726817989,2685938,2757.9092,24554,50631,34231074,,27.63,72688,17
1290728,463582203,-726818043,2683100,2756.2239,24572,50803,34230325,,27.63,72703,17
1290784,463582321,-726818098,2680265,2754.7805,24703,50629,34210325,,27.63,72716,17
1290840,463582439,-726818153,2677429,2752.916,24652,50538,34214833,,27.63,72733,17
1290896,463582557,-726818207,2674587,2751.8313,24621,50642,34252515,,27.63,72742,17
1290952,463582676,-726818260,2671744,2751.8313,24607,50600,34264232,,27.63,72742,17
1291008,463582794,-726818314,2668906,2750.3745,24677,50603,34243664,,27.63,72755,17
1291064,463582913,-726818367,2666072,2748.9583,24604,50640,34270380,,27.63,72768,17
1291120,463583031,-726818422,2663236,2749.0154,24523,50602,34231070,,27.63,72768,17
1291176,463583148,-726818476,2660395,2747.5095,24476,50607,34239349,,27.63,72781,17
1291232,463583267,-726818529,2657552,2747.1074,24710,50589,34277274,,27.62,72785,17
1291288,463583385,-726818581,2654731,2748.1973,24434,50493,34280213,,27.62,72775,17
1291344,463583504,-726818635,2651888,2749.8853,24742,50512,34272115,,27.62,72760,17
1291400,463583623,-726818689,2649054,2749.6978,24670,50402,34267681,,27.62,72762,17
1291456,463583741,-726818744,2646235,2743.7478,24696,50315,34211589,,27.62,72815,17
1291512,463583859,-726818799,2643405,2743.7478,24634,50445,34225360,,27.62,72815,17
1291568,463583978,-726818854,2640562,2737.6536,24704,50627,34228562,,27.61,72870,17
1291624,463584097,-726818910,2637703,2732.9404,24712,50835,34217738,,27.61,72913,17
1291680,463584215,-726818966,2634866,2723.84,24815,50630,34184177,,27.61,72995,17
1291736,463584334,-726819021,2632054,2712.4214,24827,50364,34209170,,27.61,73098,17
1291792,463584452,-726819074,2629239,2708.5562,24494,50333,34258088,,27.61,73132,17
1291848,463584570,-726819125,2626430,2702.3125,24388,50181,34326689,,27.61,73189,17
1291904,463584687,-726819177,2623648,2696.8328,24471,49652,34313998,,27.60,73238,17
1291960,463584806,-726819227,2620858,2692.3152,24505,49805,34358327,,27.60,73279,17
1292016,463584923,-726819277,2618075,2682.0815,24343,49708,34359700,,27.60,73371,17
1292072,463585040,-726819324,2615313,2682.0815,24067,49359,34432195,,27.60,73371,17
1292128,463585156,-726819371,2612561,2673.7966,23990,49089,34449100,,27.60,73446,17
1292184,463585272,-726819415,2609798,2671.2961,23738,48999,34509845,,27.60,73468,17
1292240,463585387,-726819460,2607052,2664.4844,23652,48777,34521426,,27.59,73530,17
1292296,463585502,-726819502,2604332,2657.5396,23593,48641,34568079,,27.59,73592,17
1292352,463585617,-726819543,2601605,2653.1797,23414,48672,34612300,,27.59,73631,17
1292408,463585730,-726819582,2598887,2650.486,23142,48514,34657808,,27.58,73656,17
1292464,463585841,-726819621,2596170,2648.7737,22751,48439,34652943,,27.58,73671,17
1292520,463585952,-726819659,2593474,2644.343,22599,48098,34660125,,27.58,73711,17
1292576,463586063,-726819695,2590752,2639.4722,22597,48394,34724193,,27.57,73755,17
1292632,463586174,-726819730,2588040,2639.4722,22554,48216,34770060,,27.57,73755,17
1292688,463586283,-726819764,2585350,2637.5696,22174,48058,34795081,,27.57,73772,17
1292744,463586392,-726819798,2582659,2636.7813,22061,48094,34765966,,27.56,73779,17
1292800,463586500,-726819831,2579969,2636.1262,22004,48011,34815691,,27.56,73785,17
1292856,463586609,-726819862,2577294,2636.686,21919,47774,34872926,,27.56,73780,17
1292912,463586716,-726819892,2574615,2637.0151,21816,47671,34905421,,27.56,73777,17
1292968,463586824,-726819923,2571936,2633.2966,21729,47944,34871733,,27.56,73811,17
1293024,463586931,-726819954,2569259,2629.6462,21852,47844,34889959,,27.56,73844,17
1293080,463587039,-726819982,2566559,2627.6702,21692,47901,34974801,,27.56,73861,17
1293136,463587146,-726820010,2563858,2620.815,21670,47912,34958564,,27.56,73923,17
1293192,463587254,-726820039,2561174,2620.3557,21774,47935,34937662,,27.56,73927,17
1293248,463587363,-726820069,2558506,2619.0835,22055,47797,34923775,,27.56,73939,17
1293304,463587471,-726820096,2555842,2618.3035,21941,47622,35019086,,27.56,73946,17
1293360,463587581,-726820123,2553155,2619.9072,22124,47858,35032176,,27.56,73931,17
1293416,463587691,-726820149,2550471,2621.2961,22155,47866,35063897,,27.56,73919,17
1293472,463587802,-726820175,2547776,2621.7473,22362,47934,35083070,,27.56,73915,17
1293528,463587914,-726820200,2545084,2622.8074,22428,47831,35133245,,27.56,73905,17
1293584,463588025,-726820224,2542395,2625.5063,22338,47907,35131129,,27.56,73881,17
1293640,463588137,-726820250,2539696,2630.6382,22535,48143,35120420,,27.55,73835,17
1293696,463588250,-726820274,2536996,2638.0562,22775,48197,35165124,,27.55,73768,17
1293752,463588365,-726820296,2534276,2638.0562,22999,48347,35243154,,27.55,73768,17
1293808,463588480,-726820317,2531547,2639.7495,23063,48625,35268313,,27.55,73752,17
1293864,463588596,-726820337,2528809,2641.4482,23191,48808,35310814,,27.55,73737,17
1293920,463588712,-726820358,2526076,2640.7742,23374,48853,35320627,,27.55,73743,17
1293976,463588830,-726820378,2523342,2641.4565,23522,48944,35336334,,27.54,73737,17
1294032,463588948,-726820399,2520587,2641.1113,23627,49185,35300170,,27.54,73740,17
1294088,463589065,-726820420,2517826,2639.8474,23548,49416,35301935,,27.54,73752,17
1294144,463589184,-726820440,2515038,2638.287,23850,49711,35342745,,27.54,73766,17
1294200,463589304,-726820460,2512259,2635.5364,23972,49669,35353787,,27.54,73790,17
1294256,463589422,-726820481,2509463,2624.3975,23722,50036,35314424,,27.53,73891,17
1294312,463589541,-726820504,2506658,2624.3975,23747,50019,35239609,,27.53,73891,17
1294368,463589660,-726820527,2503842,2620.6438,23940,49942,35225875,,27.53,73925,17
1294424,463589780,-726820550,2501043,2615.5417,23954,49966,35260717,,27.53,73971,17
1294480,463589900,-726820573,2498227,2608.018,24002,50158,35233647,,27.53,74038,17
1294536,463590019,-726820598,2495413,2603.7722,23886,50219,35173755,,27.53,74077,17
1294592,463590136,-726820623,2492597,2600.7334,23709,50371,35131742,,27.53,74104,17
1294648,463590254,-726820650,2489770,2598.358,23768,50300,35108314,,27.53,74126,17
1294704,463590371,-726820678,2486931,2595.792,23579,50501,35067554,,27.53,74149,17
1294760,463590488,-726820706,2484121,2591.6902,23594,50254,35043464,,27.53,74186,17
1294816,463590605,-726820735,2481303,2582.041,23698,50328,35021270,,27.53,74273,17
1294872,463590722,-726820765,2478482,2582.041,23483,50414,34995590,,27.53,74273,17
1294928,463590838,-726820795,2475659,2579.0862,23452,50320,34964208,,27.53,74299,17
1294984,463590952,-726820825,2472833,2574.9058,23072,50322,34956183,,27.53,74337,17
1295040,463591066,-726820857,2470004,2570.6548,23044,50357,34898752,,27.53,74375,17
1295096,463591180,-726820890,2467171,2566.0283,23072,50391,34872719,,27.53,74417,17
1295152,463591293,-726820924,2464344,2563.0657,22951,50433,34832633,,27.52,74444,17
1295208,463591405,-726820958,2461519,2559.3472,22788,50404,34807095,,27.52,74477,17
1295264,463591517,-726820994,2458681,2554.74,22713,50458,34768887,,27.52,74519,17
1295320,463591628,-726821029,2455851,2549.9915,22676,50492,34773262,,27.52,74561,17
1295376,463591739,-726821063,2453013,2545.194,22535,50572,34768692,,27.52,74605,17
1295432,463591850,-726821098,2450166,2545.194,22534,50729,34768817,,27.52,74605,17
1295488,463591960,-726821133,2447312,2544.2317,22444,50696,34757081,,27.52,74613,17
1295544,463592069,-726821168,2444444,2543.7017,22181,50885,34738941,,27.52,74618,17
1295600,463592178,-726821205,2441579,2541.0542,22143,51066,34686474,,27.52,74642,17
1295656,463592287,-726821243,2438694,2539.5022,22259,51490,34636218,,27.52,74656,17
1295712,463592396,-726821282,2435796,2537.594,22304,51805,34577215,,27.52,74673,17
1295768,463592504,-726821321,2432882,2535.7676,22255,51916,34586452,,27.51,74690,17
1295824,463592613,-726821361,2429961,2532.8347,22166,52003,34565891,,27.52,74717,17
1295880,463592721,-726821402,2427037,2529.282,22214,52193,34533868,,27.52,74750,17
1295936,463592830,-726821443,2424105,2520.2417,22283,52427,34480150,,27.51,74833,17
1295992,463592938,-726821486,2421166,2520.2417,22313,52640,34459586,,27.51,74833,17
1296048,463593047,-726821530,2418221,2518.8364,22334,52593,34416156,,27.51,74846,17
1296104,463593155,-726821573,2415286,2516.1235,22339,52443,34428122,,27.51,74871,18
1296160,463593264,-726821617,2412350,2513.7397,22329,52523,34431746,,27.51,74893,18
1296216,463593372,-726821661,2409418,2512.014,22397,52478,34418575,,27.51,74909,18
1296272,463593481,-726821706,2406476,2510.046,22491,52517,34382984,,27.51,74927,18
1296328,463593590,-726821753,2403530,2507.2026,22567,52583,34368287,,27.51,74953,18
1296384,463593700,-726821799,2400586,2505.7783,22621,52678,34371857,,27.51,74967,18
1296440,463593809,-726821845,2397629,2501.087,22650,52854,34353895,,27.51,75010,18
1296496,463593920,-726821891,2394670,2493.9275,22895,52806,34384701,,27.50,75076,18
1296552,463594031,-726821938,2391703,2493.9275,23002,52842,34372014,,27.50,75076,18
1296608,463594143,-726821986,2388746,2488.1133,23106,52771,34364512,,27.50,75129,18
1296664,463594255,-726822032,2385794,2486.591,23178,52697,34415516,,27.50,75143,18
1296720,463594367,-726822078,2382845,2482.052,23196,52778,34381916,,27.50,75185,18
1296776,463594480,-726822124,2379892,2477.1755,23285,52847,34413171,,27.50,75230,18
1296832,463594594,-726822170,2376946,2474.6777,23553,52649,34419906,,27.50,75253,18
1296888,463594709,-726822215,2374004,2469.69,23638,52534,34454848,,27.49,75299,18
1296944,463594823,-726822261,2371076,2463.0413,23586,52458,34434924,,27.50,75360,18
1297000,463594938,-726822307,2368151,2461.81,23776,52220,34450704,,27.49,75372,18
1297056,463595054,-726822352,2365214,2455.4497,23727,52477,34471771,,27.49,75430,18
1297112,463595170,-726822398,2362282,2455.4497,23908,52520,34464521,,27.49,75430,18
1297168,463595287,-726822444,2359361,2452.022,24091,52279,34472433,,27.49,75462,18
1297224,463595404,-726822489,2356439,2450.2961,24061,52191,34485564,,27.49,75478,18
1297280,463595521,-726822534,2353523,2447.6675,24113,52095,34498591,,27.49,75502,18
1297336,463595639,-726822579,2350612,2444.232,24280,51984,34533523,,27.49,75533,18
1297392,463595758,-726822623,2347690,2441.2664,24335,52036,34556612,,27.49,75561,18
1297448,463595877,-726822668,2344773,2438.3118,24332,52059,34544981,,27.49,75588,18
1297504,463595996,-726822712,2341859,2435.398,24430,52077,34539958,,27.49,75615,18
1297560,463596116,-726822757,2338947,2432.7722,24649,52026,34553546,,27.48,75639,18
1297616,463596236,-726822801,2336026,2423.612,24640,52036,34568070,,27.48,75723,18
